TAC;DEVICE_TYPE
-1289044089;Voice_centered
1947188673;Voice_centered
-712656027;Voice_centered
94203854;Smartphone
-1235555072;Smartphone
-1599062953;Smartphone
354422464;Smartphone
1620573341;Smartphone
1572082095;Smartphone
939475222;Smartphone
-1903673731;Smartphone
-1543378208;Smartphone
1300907313;Smartphone
1511526117;Voice_centered
-975009416;Voice_centered
1303638361;Feature_plus
-1941314711;Voice_centered
-1509266847;Smartphone
-1102268735;Smartphone
700289146;Feature_plus
621981015;Smartphone
306399913;Smartphone
832836846;Smartphone
1205775582;Voice_centered
-1933037182;Tablets
1222166924;Voice_centered
424016823;Voice_centered
-1146071968;Voice_centered
-431597579;Feature_plus
-212208847;Smartphone
89750705;Smartphone
-1078051074;Smartphone
399051725;Smartphone
-2074701417;Voice_centered
-632466706;Feature_plus
-1538370790;Smartphone
-1059649751;Smartphone
525395980;Tablets
26774616;Feature_plus
531489957;Voice_centered
-1484786818;Voice_centered
1184316424;Feature_plus
-1867094006;Smartphone
-1801432119;Smartphone
278785536;Voice_centered
-892599705;Smartphone
-1110300808;Feature_plus
158223325;Voice_centered
709581319;Data_only
-1235147331;Voice_centered
-569611175;Smartphone
-91109233;Voice_centered
-2101181848;Voice_centered
212758193;Smartphone
1693314519;Smartphone
184717696;Voice_centered
-221591977;Feature_plus
670175030;Smartphone
-237403452;Data_only
1453031672;Voice_centered
-730974519;Voice_centered
-537206868;Voice_centered
1730887104;Voice_centered
-2055923444;Smartphone
1200899756;Smartphone
-1075230637;Smartphone
1870777783;Smartphone
1319936653;Smartphone
115227070;Smartphone
172791499;Smartphone
23311074;Tablets
220335017;Data_only
-1560468943;Smartphone
962935268;Smartphone
2115629687;Smartphone
1532465858;Voice_centered
941724325;Voice_centered
1956458532;Voice_centered
532238066;Voice_centered
905266447;Voice_centered
-525925773;Smartphone
20206233;Feature_plus
1421011128;Voice_centered
694648148;Smartphone
-1107381502;Feature_plus
-798945190;Smartphone
-40029521;Smartphone
1644202241;Tablets
-1588792421;Smartphone
466877311;Smartphone
2100636175;Smartphone
-1438235742;Smartphone
-1902422628;Voice_centered
1975033754;Feature_plus
-1455754859;Feature_plus
-1764214122;Feature_plus
-1393815314;Smartphone
1203963708;Feature_plus
-968127367;Smartphone
-1504697035;Smartphone
-1602086950;Smartphone
-1669331173;Smartphone
209199212;Feature_plus
-2006000787;Smartphone
-646932215;Feature_plus
1352581586;Smartphone
-25031677;Voice_centered
1391589414;Smartphone
-381406424;Smartphone
419492272;Feature_plus
354562133;Feature_plus
-1173875425;Smartphone
-925132633;Voice_centered
-1666695341;Smartphone
-488659772;Smartphone
-425034173;Smartphone
-1106522110;Smartphone
-889174846;Voice_centered
130185019;Voice_centered
-1746196298;Voice_centered
-419172994;Voice_centered
351562728;Voice_centered
-2007467456;Voice_centered
339819851;Voice_centered
1724873409;Smartphone
-137255031;Smartphone
-2028125290;Data_only
1899828730;Smartphone
-150429831;Smartphone
500089266;Smartphone
1478758434;Smartphone
-392109262;Smartphone
1436445438;Smartphone
-1725536106;Smartphone
-1871419890;Voice_centered
748055387;Voice_centered
-1019575352;Smartphone
53250626;Voice_centered
1316769461;Feature_plus
-1670068416;Smartphone
-246562945;Feature_plus
588363995;Smartphone
-1923577588;Smartphone
-1329668821;Voice_centered
-674370679;Smartphone
-37067601;Smartphone
-822525411;Voice_centered
-1627045807;Voice_centered
-752218277;Smartphone
1337902205;Smartphone
-29851907;Smartphone
-502771757;Smartphone
-1670026884;Voice_centered
57464843;Feature_plus
-2027898600;Smartphone
1581794537;Smartphone
-267098829;Smartphone
-1324322288;Feature_plus
-1208579848;Feature_plus
-88334390;Voice_centered
-1699821076;Smartphone
-1402220752;Smartphone
-331267131;Feature_plus
-992730063;Feature_plus
-547819875;Smartphone
107777928;Tablets
1120625334;Feature_plus
-934935859;Voice_centered
108642887;Feature_plus
708763400;Voice_centered
558821921;Smartphone
-1859826727;Feature_plus
2063968476;Feature_plus
1627978081;Feature_plus
2125672930;Smartphone
416121056;Voice_centered
-759475764;Smartphone
1022674385;Voice_centered
318679814;Feature_plus
945990045;Smartphone
1368173928;Data_only
-1123437794;Voice_centered
757461068;Voice_centered
289975909;Voice_centered
1916604000;Smartphone
-624311411;Smartphone
2115477128;Smartphone
-132073748;Smartphone
581941108;Voice_centered
-661121479;Tablets
1517382572;Smartphone
1065280141;Smartphone
270887349;Smartphone
329588801;Smartphone
822206536;Smartphone
1518118072;Smartphone
-722340148;Voice_centered
881398526;Voice_centered
-472948298;Smartphone
1465090290;Voice_centered
1826509223;Voice_centered
524472822;Voice_centered
-964339011;Smartphone
-1886631707;Feature_plus
-1934135284;Smartphone
1967013613;Voice_centered
598709375;Feature_plus
-417629420;Voice_centered
1244316526;Smartphone
-578760021;Feature_plus
1761973297;Smartphone
-1066040671;Feature_plus
-1416621385;Feature_plus
-589035581;Smartphone
1224455830;Smartphone
-1239291942;Voice_centered
156939928;Data_only
1352319659;Smartphone
-149217347;Voice_centered
1985068490;Voice_centered
1878426488;Smartphone
1397172229;Smartphone
-992314102;Tablets
-897163997;Voice_centered
-872797234;Smartphone
1603435633;Feature_plus
1729868787;Smartphone
-811866082;Voice_centered
1716068120;Voice_centered
1176456661;Smartphone
-611670043;Smartphone
-1683408058;Feature_plus
1242824445;Tablets
201714757;Feature_plus
-1925322078;Smartphone
1541832541;Smartphone
-83431072;Voice_centered
76501894;Voice_centered
-573971776;Voice_centered
734537987;Voice_centered
193233285;Voice_centered
-1290973482;Voice_centered
1461880773;Smartphone
2069133345;Smartphone
-879892490;Smartphone
-757366978;Smartphone
1833166903;Smartphone
-218612759;Smartphone
1204153300;Smartphone
-1889436905;Smartphone
1153607983;Smartphone
515513037;Smartphone
-1672521342;Smartphone
552385359;Data_only
-1827033154;Smartphone
859218664;Voice_centered
-1661992849;Smartphone
-21591362;Voice_centered
-211407238;Voice_centered
-1595279118;Voice_centered
-734141170;Voice_centered
360022144;Feature_plus
1270632600;Voice_centered
61288689;Feature_plus
650653175;Smartphone
837149085;Feature_plus
-352912132;Tablets
-1930749210;Voice_centered
1110054589;Voice_centered
1866229399;Feature_plus
1328770097;Voice_centered
261347398;Smartphone
-451375555;Smartphone
1376451653;Feature_plus
896300506;Feature_plus
-983865091;Voice_centered
995646500;Voice_centered
-339143059;Smartphone
-1631866538;Smartphone
-589296491;Voice_centered
-1000507926;Smartphone
1381427750;Smartphone
220640469;Feature_plus
-590340287;Smartphone
-251200417;Smartphone
1682868319;Smartphone
-196612380;Feature_plus
-845250618;Feature_plus
1839870305;Smartphone
-2036963079;Data_only
991741447;Smartphone
-542928343;Feature_plus
1369877453;Data_only
1741538630;Feature_plus
-1967314144;Smartphone
-905695048;Smartphone
-1095826013;Smartphone
-1908124660;Voice_centered
-1085925580;Feature_plus
-1413725539;Feature_plus
956131501;Data_only
576661322;Data_only
1721028627;Voice_centered
776603818;Voice_centered
-868243428;Voice_centered
705980459;Tablets
211080036;Smartphone
-105616128;Smartphone
-1731065985;Data_only
-60178622;Smartphone
695939036;Smartphone
10844117;Smartphone
-97007977;Smartphone
-1567619605;Smartphone
-241778798;Tablets
382069703;Smartphone
-1969322852;Smartphone
1963892835;Data_only
-1548020820;Smartphone
641245396;Feature_plus
-1969070606;Feature_plus
-163060543;Voice_centered
-1694556135;Voice_centered
1118900672;Feature_plus
465878594;Voice_centered
2067448721;Feature_plus
991011573;Voice_centered
-449578108;Smartphone
1790123699;Voice_centered
-718744486;Feature_plus
-1633640012;Feature_plus
-490291527;Feature_plus
-1256629222;Feature_plus
1712099526;Smartphone
-2063651901;Smartphone
1290918764;Smartphone
1889781772;Feature_plus
-750434916;Voice_centered
-1150599206;Data_only
-1407061614;Feature_plus
-1366248965;Voice_centered
1531569310;Smartphone
783920332;Smartphone
923548139;Feature_plus
1024963832;Feature_plus
407732653;Smartphone
1864148451;Voice_centered
263634713;Smartphone
-1784752860;Smartphone
-1476460917;Smartphone
-149076329;Smartphone
-1909671447;Data_only
-209450711;Smartphone
473010243;Feature_plus
-715793649;Smartphone
-1086322302;Feature_plus
38838171;Feature_plus
-1236141721;Voice_centered
-1214827246;Smartphone
-1146704895;Voice_centered
-582407693;Voice_centered
1296351317;Smartphone
-1302470387;Voice_centered
-818014511;Smartphone
189001060;Feature_plus
1600381664;Smartphone
-708934588;Feature_plus
93719990;Voice_centered
513890165;Voice_centered
-1814790991;Feature_plus
-73506207;Voice_centered
-1295347481;Voice_centered
-1505873806;Voice_centered
1821633929;Voice_centered
1992058018;Smartphone
109454859;Smartphone
-832440981;Data_only
-738263669;Smartphone
1236801730;Smartphone
1962491194;Smartphone
1947496071;Smartphone
649125198;Smartphone
-825393064;Smartphone
-315273310;Smartphone
1825912834;Smartphone
-355170830;Data_only
-920316925;Voice_centered
265775728;Smartphone
-1846825450;Voice_centered
1612919099;Feature_plus
-1512165118;Voice_centered
1921170936;Feature_plus
352850780;Feature_plus
1761949067;Smartphone
1006342105;Smartphone
1060921562;Feature_plus
-718386094;Voice_centered
1786992332;Data_only
-1132730743;Smartphone
-1249968664;Voice_centered
757928817;Feature_plus
-1144744435;Smartphone
-674958072;Smartphone
-18913117;Smartphone
1210522993;Feature_plus
-1889800372;Smartphone
-406903304;Feature_plus
-93398805;Voice_centered
478286371;Smartphone
1154531526;Smartphone
340414757;Voice_centered
-469970637;Smartphone
-1594114266;Smartphone
686187758;Smartphone
635629967;Smartphone
-1192276117;Voice_centered
-59815035;Feature_plus
-1130020656;Smartphone
844384156;Data_only
2015562857;Smartphone
-1005001998;Smartphone
-1252104479;Smartphone
-206628058;Data_only
-826598000;Voice_centered
-1464968486;Feature_plus
-489818736;Voice_centered
1838616460;Feature_plus
1540843721;Smartphone
1786808164;Tablets
919256836;Smartphone
-1322480599;Voice_centered
943058809;Voice_centered
480006396;Voice_centered
506225554;Voice_centered
457069977;Smartphone
-1472340544;Smartphone
1370062085;Smartphone
2051722146;Smartphone
33540766;Smartphone
1416056659;Data_only
-1192447150;Smartphone
-386080511;Smartphone
-1324193747;Smartphone
320110092;Smartphone
-137488259;Smartphone
-1152381562;Smartphone
-372090609;Voice_centered
-1229785323;Voice_centered
1389380937;Feature_plus
1700895274;Feature_plus
-579805847;Smartphone
251310706;Voice_centered
2090860206;Feature_plus
1047452645;Data_only
2123253987;Smartphone
787215430;Smartphone
1157538270;Smartphone
2090907043;Smartphone
2138364340;Voice_centered
19327550;Feature_plus
-1838325545;Voice_centered
1296803642;Voice_centered
1676066756;Feature_plus
-1107176361;Feature_plus
620972452;Smartphone
-1602692102;Feature_plus
-716130057;Smartphone
-1297334487;Feature_plus
1308884320;Smartphone
-407573843;Feature_plus
-2028050110;Smartphone
1844442167;Smartphone
-1087038976;Smartphone
184625429;Smartphone
760681727;Smartphone
561505216;Smartphone
452033319;Smartphone
-756477396;Voice_centered
-870469481;Feature_plus
759774458;Smartphone
116046903;Voice_centered
1476176537;Voice_centered
-142881680;Smartphone
-891962642;Voice_centered
1958483299;Smartphone
-682904471;Tablets
-1213998635;Voice_centered
-615697242;Voice_centered
2103285013;Smartphone
1142366515;Voice_centered
-1895460497;Smartphone
1521115881;Voice_centered
1424317809;Voice_centered
-1333112688;Voice_centered
1984253920;Voice_centered
-1752418900;Smartphone
545681983;Smartphone
-2082024483;Data_only
1676749200;Data_only
-539627848;Smartphone
-306656685;Smartphone
1126245939;Smartphone
970801311;Smartphone
-1367054758;Smartphone
-173874594;Smartphone
1555306778;Smartphone
-478892695;Smartphone
-24311195;Voice_centered
-135829806;Voice_centered
732608754;Feature_plus
1963957219;Voice_centered
1432433747;Voice_centered
50809271;Voice_centered
-1995461166;Smartphone
1679539784;Voice_centered
131652516;Voice_centered
-1265886317;Tablets
-1293604347;Smartphone
-974791915;Smartphone
1990710404;Voice_centered
-1668197116;Voice_centered
1958582757;Smartphone
-205039642;Smartphone
1567321536;Voice_centered
616406169;Smartphone
-1928780611;Feature_plus
-1774062709;Feature_plus
-765377940;Tablets
755889810;Smartphone
470827145;Feature_plus
644464003;Feature_plus
-1200731505;Feature_plus
-1671271742;Smartphone
522600753;Feature_plus
1153321927;Smartphone
2047676175;Smartphone
-1938593534;Feature_plus
553658243;Voice_centered
639508767;Voice_centered
773993345;Voice_centered
-1451186329;Voice_centered
-1818936349;Voice_centered
-412244763;Smartphone
-1923055691;Smartphone
20273154;Voice_centered
106292031;Voice_centered
150907312;Voice_centered
-898386568;Voice_centered
512460267;Voice_centered
1644588771;Voice_centered
-1955759800;Data_only
-127912967;Smartphone
367029680;Smartphone
-1954985954;Smartphone
-1569301583;Data_only
493150049;Smartphone
685616597;Smartphone
-867433061;Smartphone
38406253;Smartphone
14486631;Smartphone
996212651;Voice_centered
1037076765;Smartphone
1316783537;Smartphone
-973132852;Smartphone
314963026;Smartphone
-1015634029;Smartphone
403362648;Smartphone
1580719959;Voice_centered
-1881310052;Smartphone
-75489083;Feature_plus
639892128;Voice_centered
-1275525340;Voice_centered
-1783780993;Voice_centered
1143686423;Voice_centered
-1880921722;Feature_plus
1134297750;Smartphone
341416849;Smartphone
1772941373;Smartphone
741075353;Tablets
-1525629773;Smartphone
1348553738;Smartphone
-655021944;Voice_centered
1340936350;Smartphone
1294524499;Smartphone
-1859060223;Smartphone
255643692;Smartphone
-619023397;Data_only
415047096;Voice_centered
-1303456264;Feature_plus
-337972002;Voice_centered
1245657885;Smartphone
-839519484;Smartphone
50500243;Feature_plus
320086596;Smartphone
-1478582443;Feature_plus
-932194637;Data_only
-1704307980;Feature_plus
1229793287;Feature_plus
-1852164119;Smartphone
343219906;Data_only
-1427916848;Smartphone
-220172965;Smartphone
1033043546;Voice_centered
-1223161923;Feature_plus
-1719947736;Feature_plus
924168416;Data_only
436751017;Voice_centered
1458787252;Voice_centered
1269332419;Voice_centered
1516628483;Voice_centered
-548700712;Smartphone
-880611130;Voice_centered
-947783687;Data_only
-550710904;Data_only
-1614585343;Smartphone
-1872209976;Smartphone
-471988754;Data_only
2066654247;Smartphone
1012680388;Data_only
411572129;Smartphone
1123137217;Smartphone
2016478111;Smartphone
950398868;Smartphone
1050031342;Smartphone
1605414206;Smartphone
1502157149;Smartphone
442432458;Voice_centered
1768262245;Voice_centered
-450699408;Feature_plus
2057385422;Voice_centered
-1545899273;Voice_centered
229560950;Smartphone
-1321683111;Voice_centered
1386053482;Voice_centered
-1756250079;Feature_plus
1366535845;Smartphone
979905060;Tablets
235580559;Feature_plus
1118023698;Voice_centered
-750235411;Voice_centered
-950542016;Feature_plus
559895647;Voice_centered
-862769571;Feature_plus
-713875128;Voice_centered
1966047844;Smartphone
1655471013;Feature_plus
583938325;Feature_plus
-72569679;Tablets
653793295;Feature_plus
-1945143698;Smartphone
237538450;Feature_plus
-746166199;Feature_plus
286711969;Smartphone
2001465304;Voice_centered
587737374;Smartphone
1677065505;Feature_plus
453788342;Smartphone
-750137123;Smartphone
19719956;Smartphone
-399145480;Smartphone
1692510382;Tablets
1781911905;Feature_plus
1080824509;Tablets
1240280909;Smartphone
625644228;Smartphone
1462869411;Feature_plus
-189732006;Smartphone
1106938388;Feature_plus
1356767126;Smartphone
1300516171;Data_only
1028966763;Smartphone
-379894241;Voice_centered
-634762288;Voice_centered
584627802;Tablets
1104951427;Smartphone
-1793646493;Feature_plus
928286403;Voice_centered
1936742917;Voice_centered
-1858658062;Smartphone
535680609;Smartphone
1624174203;Smartphone
969431233;Smartphone
1154538059;Smartphone
-1797376458;Smartphone
-577808490;Smartphone
1515676541;Smartphone
1955512786;Data_only
660100483;Smartphone
-233220869;Tablets
1406419566;Smartphone
1612661778;Voice_centered
-484328790;Voice_centered
1451188244;Smartphone
408650773;Feature_plus
-575510740;Voice_centered
1883140877;Voice_centered
731093181;Feature_plus
1759141932;Smartphone
-1670304429;Feature_plus
-2104915812;Feature_plus
1318474256;Voice_centered
-867765485;Feature_plus
776956940;Smartphone
259915658;Voice_centered
-1010336562;Smartphone
-1351652390;Feature_plus
-1838955113;Smartphone
2073281766;Smartphone
-384394151;Smartphone
1090346425;Smartphone
242539777;Voice_centered
1989324518;Voice_centered
